geo_id,type,coordinates,highway
37978,Point,"[116.34998383270994, 39.839657498342426]",10
37979,Point,"[116.35114986356291, 39.83959760646247]",10
37980,Point,"[116.35878525159663, 39.84005766863091]",10
37981,Point,"[116.34998342197817, 39.84196594212458]",10
37982,Point,"[116.3499833597445, 39.842267460734256]",10
37983,Point,"[116.34651395762486, 39.839561213972715]",10
37984,Point,"[116.35150344808251, 39.83974775286605]",10
37985,Point,"[116.35112562699886, 39.83972477076309]",10
37986,Point,"[116.35148973535973, 39.84226808580658]",0
37987,Point,"[116.34998316276545, 39.843090411296835]",10
37988,Point,"[116.34998270262669, 39.84580177637874]",10
37989,Point,"[116.37677176318901, 39.815833036050236]",10
37990,Point,"[116.37682389085171, 39.81703048792012]",10
37991,Point,"[116.37660799615381, 39.81720413446257]",10
37992,Point,"[116.37344073335241, 39.81786641688657]",10
37993,Point,"[116.37315678451647, 39.81789474003049]",10
37994,Point,"[116.37305231730393, 39.81789440001907]",10
37995,Point,"[116.36476144479545, 39.81749992834792]",4
37996,Point,"[116.36478292464093, 39.81702192695269]",4
37997,Point,"[116.36485808800387, 39.81641219924436]",4
37998,Point,"[116.36503137110176, 39.815305086780235]",4
37999,Point,"[116.36306337902383, 39.817858779429635]",6
38000,Point,"[116.36264156789028, 39.81784830425946]",6
38001,Point,"[116.36236672838581, 39.817774357396395]",6
38002,Point,"[116.36211101845427, 39.81765633660676]",6
38003,Point,"[116.36193204992935, 39.81748943514258]",6
38004,Point,"[116.40783194517466, 39.96590769817617]",4
38005,Point,"[116.40780122974652, 39.96656322276634]",4
38006,Point,"[116.40775607293159, 39.96689283376393]",4
38007,Point,"[116.40773488420092, 39.966977436121624]",4
38008,Point,"[116.40761934530373, 39.96743944866408]",4
38009,Point,"[116.4075742794452, 39.96770185665568]",4
38010,Point,"[116.40757763149813, 39.96810937298066]",4
38011,Point,"[116.40759365172424, 39.96826918017414]",4
38012,Point,"[116.32890896284921, 39.9060640291314]",10
38013,Point,"[116.46207266105031, 39.94868253172089]",10
38014,Point,"[116.4620578729348, 39.94922658646917]",10
38015,Point,"[116.4619688259134, 39.9484022524331]",11
38016,Point,"[116.46237755386849, 39.94929377312515]",10
38017,Point,"[116.46267988514316, 39.94939139675919]",10
38018,Point,"[116.46386634006576, 39.9497746136967]",10
38019,Point,"[116.46457006999512, 39.95000190089596]",10
38020,Point,"[116.46551934674991, 39.950308500579226]",10
38021,Point,"[116.46613856994011, 39.95037954503708]",6
38022,Point,"[116.46615929694423, 39.95030369299307]",6
38023,Point,"[116.46654244485632, 39.94890302859982]",6
38024,Point,"[116.46654984219732, 39.95063878024884]",10
38025,Point,"[116.46839478340858, 39.9512240665668]",10
38026,Point,"[116.47011320253523, 39.951778566323206]",10
38027,Point,"[116.4685361726795, 39.94991237006766]",10
38028,Point,"[116.46861899398358, 39.94898123102136]",10
38029,Point,"[116.46863323388563, 39.94886089148536]",10
38030,Point,"[116.46864417127465, 39.94863865593152]",10
38031,Point,"[116.46864366863905, 39.948605355828086]",10
38032,Point,"[116.46531907216973, 39.95045557558151]",8
38033,Point,"[116.46525376702951, 39.950434627452296]",8
38034,Point,"[116.4649549564669, 39.9503384206383]",8
38035,Point,"[116.46694718417484, 39.95115915401055]",10
38036,Point,"[116.4717806613733, 39.9505678414894]",10
38037,Point,"[116.47203880682588, 39.949682652786116]",10
38038,Point,"[116.47211871759052, 39.94946154133759]",10
38039,Point,"[116.47233607227126, 39.949195578728705]",10
38040,Point,"[116.4726816888093, 39.94881108306282]",10
38041,Point,"[116.47293780961718, 39.948528717388434]",10
38042,Point,"[116.4732569031698, 39.94811268306677]",10
38043,Point,"[116.47330234170722, 39.94802466289374]",10
38044,Point,"[116.47342759625887, 39.94778183134141]",10
38045,Point,"[116.47354316745789, 39.94742061957436]",10
38046,Point,"[116.47367178191733, 39.946956569727305]",10
38047,Point,"[116.47380059512172, 39.94649191890955]",10
38048,Point,"[116.4714881229103, 39.95222244571756]",10
38049,Point,"[116.47270040850763, 39.952614387022614]",10
38050,Point,"[116.47654767479817, 39.95384742877671]",10
38051,Point,"[116.47662610366066, 39.95381801981482]",0
38052,Point,"[116.4766507022868, 39.95367984910626]",0
38053,Point,"[116.4767110242646, 39.95389999792909]",10
38054,Point,"[116.47852177086145, 39.95448388057832]",10
38055,Point,"[116.47640782058401, 39.954396220815006]",0
38056,Point,"[116.47629728087946, 39.95506183958511]",0
38057,Point,"[116.47619730585616, 39.95573483046255]",0
38058,Point,"[116.47541688345207, 39.956797825871675]",0
38059,Point,"[116.47509614673866, 39.95744839124214]",0
38060,Point,"[116.47641167848913, 39.95416710147997]",10
38061,Point,"[116.47629725977441, 39.95410320144363]",10
38062,Point,"[116.47588554096157, 39.95397118212829]",10
38063,Point,"[116.47491108976124, 39.95365882347975]",10
38064,Point,"[116.47963178465966, 39.95508290074592]",8
38065,Point,"[116.47664916380502, 39.95412507092842]",8
38066,Point,"[116.46833927694472, 39.955320964696334]",6
38067,Point,"[116.46967938958045, 39.955733497729064]",6
38068,Point,"[116.46966030590521, 39.95617156228502]",6
38069,Point,"[116.46975134823008, 39.95642894764978]",6
38070,Point,"[116.47007199153428, 39.956965575132294]",6
38071,Point,"[116.47082344252922, 39.95749002419765]",6
38072,Point,"[116.47081389896769, 39.95769245612701]",6
38073,Point,"[116.47979942359665, 39.95528095268764]",10
38074,Point,"[116.47662924943967, 39.954265129295635]",10
38075,Point,"[116.48132272679031, 39.95576900199897]",10
38076,Point,"[116.48783679473893, 39.95799196378986]",10
38077,Point,"[116.48757817094746, 39.95740688172075]",10
38078,Point,"[116.48763843868454, 39.957319305581514]",10
38079,Point,"[116.48778666589779, 39.95709387173502]",10
38080,Point,"[116.48803340422803, 39.95666024649222]",10
38081,Point,"[116.48840833491325, 39.95595384081904]",10
38082,Point,"[116.48790235739168, 39.95802087686784]",10
38083,Point,"[116.48858298884629, 39.958320532561785]",10
38084,Point,"[116.48941725906262, 39.95874194239719]",10
38085,Point,"[116.32150494793338, 39.9660530230492]",4
38086,Point,"[116.32173648526927, 39.96549233022597]",4
38087,Point,"[116.32202973035339, 39.96470354358317]",4
38088,Point,"[116.32209864923396, 39.96444326141504]",4
38089,Point,"[116.32226583241832, 39.963768345734984]",4
38090,Point,"[116.32236829084694, 39.96323271533088]",4
38091,Point,"[116.32248937829864, 39.962600015906354]",4
38092,Point,"[116.32273167921177, 39.960737994347774]",4
38093,Point,"[116.32273708594224, 39.96069650280116]",4
38094,Point,"[116.32277683537257, 39.96039096493819]",4
38095,Point,"[116.32285703516469, 39.95977449035294]",4
38096,Point,"[116.32126532116904, 39.96683311005808]",11
38097,Point,"[116.32132356174449, 39.96693792194936]",11
38098,Point,"[116.32138801779656, 39.96705724595197]",11
38099,Point,"[116.32143642793692, 39.967090236886264]",11
38100,Point,"[116.30854084421105, 39.96183152200305]",11
38101,Point,"[116.30858394940051, 39.96200740072874]",11
38102,Point,"[116.30867153621527, 39.962148252316986]",11
38103,Point,"[116.30828448152221, 39.96208050526571]",11
38104,Point,"[116.30808980417746, 39.96285241248518]",11
38105,Point,"[116.30819311780508, 39.96297518864223]",11
38106,Point,"[116.30796206130367, 39.962867601504584]",11
38107,Point,"[116.30570343913335, 39.97113093873693]",10
38108,Point,"[116.30665985570914, 39.97058456629959]",11
38109,Point,"[116.30655916148416, 39.97054370071441]",11
38110,Point,"[116.30134898106151, 39.9737743377123]",10
38111,Point,"[116.30179140108804, 39.9742156272946]",10
38112,Point,"[116.30141393984054, 39.974149450984456]",11
38113,Point,"[116.28672448600126, 39.97304085813191]",13
38114,Point,"[116.28669747607354, 39.97321703504513]",13
38115,Point,"[116.28669879849046, 39.97338434315382]",13
38116,Point,"[116.28672405277035, 39.97358057905935]",13
38117,Point,"[116.28686276755637, 39.97398594995352]",13
38118,Point,"[116.28690474469033, 39.97420470560399]",13
38119,Point,"[116.28688384751993, 39.974426591033094]",13
38120,Point,"[116.28678715369904, 39.97459378964381]",13
38121,Point,"[116.28659815873823, 39.97481868825996]",13
38122,Point,"[116.28617381635671, 39.97524283693871]",13
38123,Point,"[116.2860814215257, 39.97533913957202]",13
38124,Point,"[116.28604779355945, 39.97542600626308]",13
38125,Point,"[116.28628123030526, 39.97355258776005]",12
38126,Point,"[116.28613378317299, 39.97374393348959]",12
38127,Point,"[116.29664731031288, 39.926140301693025]",12
38128,Point,"[116.29650005213648, 39.925912486825894]",13
38129,Point,"[116.2961782906705, 39.925414519284196]",13
38130,Point,"[116.29611959076308, 39.92534073497833]",13
38131,Point,"[116.29607260794597, 39.92525806659824]",13
38132,Point,"[116.29604685893821, 39.92518342794472]",13
38133,Point,"[116.29602802028045, 39.925106198748175]",13
38134,Point,"[116.29602340466, 39.9250378895714]",13
38135,Point,"[116.29600367137934, 39.924211828409554]",13
38136,Point,"[116.31421892160277, 39.92369075049482]",10
38137,Point,"[116.31505334517314, 39.92365882484171]",10
38138,Point,"[116.31533322646206, 39.92364812163182]",10
38139,Point,"[116.31274035338767, 39.924145780266656]",10
38140,Point,"[116.31409747195794, 39.92369553677103]",10
38141,Point,"[116.31413309464975, 39.924090215714045]",10
38142,Point,"[116.31242752099158, 39.92415783741452]",10
38143,Point,"[116.3122308244909, 39.924165396901984]",10
38144,Point,"[116.31050643702284, 39.9702325624934]",6
38145,Point,"[116.3107296749967, 39.96859867844733]",6
38146,Point,"[116.31041263740832, 39.9709192300393]",6
38147,Point,"[116.31126785845493, 39.9702925656984]",6
38148,Point,"[116.31153058554474, 39.97030471733561]",6
38149,Point,"[116.31264895156222, 39.97039225412139]",6
38150,Point,"[116.31273422550314, 39.97039890263529]",6
38151,Point,"[116.31575217691669, 39.970595829073424]",6
38152,Point,"[116.31710002900147, 39.97069275036493]",6
38153,Point,"[116.3095940320128, 39.97015711415522]",6
38154,Point,"[116.3096108406625, 39.96996333484644]",6
38155,Point,"[116.3094440124311, 39.96994665319589]",6
38156,Point,"[116.31728422081909, 39.969105520019255]",6
38157,Point,"[116.3190277710959, 39.96928189273402]",6
38158,Point,"[116.31723927406966, 39.96949375420315]",6
38159,Point,"[116.3171985302331, 39.969833794100865]",6
38160,Point,"[116.31684558711416, 39.96907142823385]",6
38161,Point,"[116.31588525530017, 39.968995603581725]",6
38162,Point,"[116.31571780231334, 39.968978303980776]",6
38163,Point,"[116.31494448254725, 39.96892382650748]",6
38164,Point,"[116.31415183418143, 39.968862323374196]",6
38165,Point,"[116.3130896466232, 39.968784358159944]",6
38166,Point,"[116.31283211924706, 39.96875990837005]",6
38167,Point,"[116.30932599142847, 39.970820389191964]",6
38168,Point,"[116.31038650968542, 39.97111039317188]",6
38169,Point,"[116.31543189035776, 39.973654279187365]",0
38170,Point,"[116.31237066315634, 39.97339088965354]",0
38171,Point,"[116.31674404673639, 39.97365422661442]",6
38172,Point,"[116.31676806404903, 39.97338735922712]",6
38173,Point,"[116.31681211380373, 39.97304132474851]",6
38174,Point,"[116.31700732748548, 39.97145001322034]",6
38175,Point,"[116.3101809924554, 39.97261610374485]",6
38176,Point,"[116.31023565005536, 39.97221508061078]",6
38177,Point,"[116.31701303371995, 39.97140332165512]",6
38178,Point,"[116.30726657472842, 39.96957411871737]",10
38179,Point,"[116.30746449651846, 39.968342495466885]",6
38180,Point,"[116.3086007852544, 39.96843158106489]",6
38181,Point,"[116.30692205393947, 39.88327863810077]",10
38182,Point,"[116.3067910998777, 39.88321832124604]",10
38183,Point,"[116.30568657593129, 39.88270990595391]",10
38184,Point,"[116.30486902872707, 39.882355379541615]",10
38185,Point,"[116.30512689349644, 39.88229718807625]",2
38186,Point,"[116.30409746976456, 39.88188783418274]",2
38187,Point,"[116.30281542464206, 39.88143210923405]",2
38188,Point,"[116.30159114201426, 39.881076313848304]",2
38189,Point,"[116.26621896167518, 39.86969410519473]",10
38190,Point,"[116.47864606689964, 39.848349465521345]",10
38191,Point,"[116.47493724651933, 39.85098036708511]",10
38192,Point,"[116.47462969879209, 39.851151778727434]",10
38193,Point,"[116.47433440725031, 39.851323156189146]",10
38194,Point,"[116.47307340050256, 39.85219365931084]",10
38195,Point,"[116.4730673550598, 39.85246849099483]",10
38196,Point,"[116.47172018697543, 39.85341487423053]",10
38197,Point,"[116.46907221780872, 39.85528537588125]",10
38198,Point,"[116.46728417697352, 39.85657968878883]",10
38199,Point,"[116.47853653690144, 39.84827705641061]",10
38200,Point,"[116.47845859661398, 39.848198661616486]",10
38201,Point,"[116.47835474353823, 39.84810313537351]",10
38202,Point,"[116.47823415173373, 39.8480377557032]",10
38203,Point,"[116.47810797858762, 39.84797089060083]",10
38204,Point,"[116.47798738918686, 39.84793121180784]",10
38205,Point,"[116.4778500609369, 39.84792297943752]",10
38206,Point,"[116.47890577507714, 39.84841606837984]",10
38207,Point,"[116.47910050683123, 39.84847904547]",10
38208,Point,"[116.47947830472032, 39.84857912728528]",10
38209,Point,"[116.47974587657168, 39.848620802541156]",10
38210,Point,"[116.48177375331225, 39.848699146896685]",10
38211,Point,"[116.48217243993425, 39.848706144355546]",10
38212,Point,"[116.46522300264508, 39.85834277145097]",8
38213,Point,"[116.46341721437477, 39.85933109567149]",10
38214,Point,"[116.46404217856654, 39.85864992629129]",10
38215,Point,"[116.46443597172042, 39.858386003318756]",10
38216,Point,"[116.45868631831834, 39.86268419507213]",10
38217,Point,"[116.46319752510456, 39.85983922429879]",10
38218,Point,"[116.462985595948, 39.86022702694011]",10
38219,Point,"[116.46239322632, 39.861033608357204]",10
38220,Point,"[116.4620595736035, 39.86166689123886]",10
38221,Point,"[116.46133218311941, 39.86259095947943]",10
38222,Point,"[116.45868948042138, 39.862453475594606]",10
38223,Point,"[116.46053895020266, 39.86109091914438]",10
38224,Point,"[116.46163991215946, 39.86031125049518]",10
38225,Point,"[116.45871722209738, 39.863385268240656]",0
38226,Point,"[116.45688665513761, 39.8639594238393]",10
38227,Point,"[116.45678525811485, 39.86421664628009]",11
38228,Point,"[116.30075582838988, 39.93742321292564]",6
38229,Point,"[116.2972017258401, 39.93772494771034]",10
38230,Point,"[116.29721778074953, 39.93796157981097]",10
38231,Point,"[116.29718488763788, 39.93843455219125]",10
38232,Point,"[116.30954008252395, 39.95541264476132]",10
38233,Point,"[116.30953407865026, 39.955475537109955]",10
38234,Point,"[116.30946232768773, 39.956189244235595]",10
38235,Point,"[116.4358256491551, 39.96700694207908]",6
38236,Point,"[116.43442504471565, 39.968587752966656]",6
38237,Point,"[116.43442177928068, 39.96803653476427]",6
38238,Point,"[116.43449415998009, 39.96796914903507]",6
38239,Point,"[116.43447895395286, 39.967739757372925]",6
38240,Point,"[116.43451078453923, 39.96679518323248]",6
38241,Point,"[116.31059053399272, 39.90965867005477]",10
38242,Point,"[116.31058468659097, 39.91017288224771]",10
38243,Point,"[116.31058409207868, 39.910226283533184]",10
38244,Point,"[116.31056437029866, 39.91196702460282]",10
38245,Point,"[116.31055931580082, 39.912411734990734]",10
38246,Point,"[116.31075380294754, 39.94525070379058]",10
38247,Point,"[116.31121789780676, 39.94502128844055]",10
38248,Point,"[116.31134284182792, 39.94497740101942]",10
38249,Point,"[116.31146948977634, 39.944934716838716]",10
38250,Point,"[116.3116024525966, 39.94490674437417]",10
38251,Point,"[116.31172750085078, 39.944886058858216]",10
38252,Point,"[116.31183651909207, 39.944880146538424]",10
38253,Point,"[116.3119775045586, 39.94489509043513]",10
38254,Point,"[116.31208652973031, 39.94493948056184]",10
38255,Point,"[116.31220026881485, 39.94501688034266]",10
38256,Point,"[116.31245410381227, 39.94519252707641]",10
38257,Point,"[116.3126869936371, 39.94533523713955]",10
38258,Point,"[116.3130519474011, 39.94542887636229]",10
38259,Point,"[116.31357442119257, 39.94547979186435]",10
38260,Point,"[116.31461697811952, 39.94555603017869]",10
38261,Point,"[116.31629638860424, 39.94559412138909]",10
38262,Point,"[116.31687762205306, 39.94565336749796]",10
38263,Point,"[116.31740324841363, 39.945751119080924]",10
38264,Point,"[116.4587533995637, 39.95465670239163]",10
38265,Point,"[116.45894489292614, 39.9548272021726]",11
38266,Point,"[116.45849421288143, 39.95544978275047]",10
38267,Point,"[116.45732099642689, 39.95619976724977]",10
38268,Point,"[116.45700507042648, 39.956403727998946]",10
38269,Point,"[116.45729428366198, 39.95632052737037]",0
38270,Point,"[116.45727026200038, 39.95642848138701]",0
38271,Point,"[116.45716086480104, 39.956498310361624]",0
38272,Point,"[116.45735029769838, 39.95683013158809]",6
38273,Point,"[116.45637652029195, 39.95700083953475]",0
